City,State,CityState,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temple City,CA,"Temple City, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raleigh,NC,"Raleigh, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Canaveral,FL,"Cape Canaveral, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affton,MO,"Affton, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cedartown,GA,"Cedartown, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Presque Isle,ME,"Presque Isle, ME",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lakeland,TN,"Lakeland, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thornton,CO,"Thornton, CO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren,MI,"Warren, MI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alamo,TN,"Alamo, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Paul,MN,"Saint Paul, MN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama City Beach,FL,"Panama City Beach, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toms River,NJ,"Toms River, NJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Euclid,OH,"Euclid, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gwynn Oak,MD,"Gwynn Oak, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bellingham,WA,"Bellingham, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,CA,"Orange, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midlothian,TX,"Midlothian, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Escondido,CA,"Escondido, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,CA,"Santa Clara, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Castle,PA,"New Castle, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ladera Heights,CA,"Ladera Heights, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strongsville,OH,"Strongsville, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabazon,CA,"Cabazon, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lemoore,CA,"Lemoore, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wausau,WI,"Wausau, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Houma,LA,"Houma, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker Hill,IL,"Bunker Hill, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,NC,"Shelby, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merrill,WI,"Merrill, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tooele,UT,"Tooele, UT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Englewood,FL,"Englewood, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ripon,CA,"Ripon, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lumpkin,GA,"Lumpkin, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rocklin,CA,"Rocklin, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Jackson,TX,"Lake Jackson, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackson,GA,"Jackson, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newton,KS,"Newton, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fairfax,OK,"Fairfax, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Alfred,FL,"Lake Alfred, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Princeton,WV,"Princeton, WV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roy,UT,"Roy, UT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beaverton,OR,"Beaverton, OR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kent,OH,"Kent, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bull Shoals,AR,"Bull Shoals, AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Efland,NC,"Efland, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portland,ME,"Portland, ME",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Big Lake,AK,"Big Lake, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cerritos,CA,"Cerritos, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Douglas City,CA,"Douglas City, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Girardeau,MO,"Cape Girardeau, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newman,CA,"Newman, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vincennes,IN,"Vincennes, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelbyville,IN,"Shelbyville, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topock,AZ,"Topock, AZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goleta,CA,"Goleta, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrell,TX,"Terrell, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aiea,HI,"Aiea, HI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greensboro,NC,"Greensboro, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridgeton,NJ,"Bridgeton, NJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bethany,OK,"Bethany, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vassalboro,ME,"Vassalboro, ME",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Stevens,WA,"Lake Stevens, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geneva,OH,"Geneva, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bloomfield,NM,"Bloomfield, NM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anadarko,OK,"Anadarko, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brookville,IN,"Brookville, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodland,CA,"Woodland, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Pleasant,TN,"Mount Pleasant, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren,OH,"Warren, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pisgah,AL,"Pisgah, AL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Monica,CA,"Santa Monica, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Englewood,OH,"Englewood, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panhandle,TX,"Panhandle, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lumberton,NC,"Lumberton, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olympic Valley,CA,"Olympic Valley, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grafton,WV,"Grafton, WV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hickory,NC,"Hickory, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forest Park,IL,"Forest Park, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange Park,FL,"Orange Park, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geneva,WI,"Geneva, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wichita Falls,TX,"Wichita Falls, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alameda,CA,"Alameda, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiowa,OK,"Kiowa, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lynnwood,WA,"Lynnwood, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakdale,CT,"Oakdale, CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norcross,GA,"Norcross, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Des Moines,WA,"Des Moines, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Stockton,TX,"Fort Stockton, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apache Junction,AZ,"Apache Junction, AZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alhambra,CA,"Alhambra, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Groveport,OH,"Groveport, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Millston,WI,"Millston, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxford,AL,"Oxford, AL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Orleans,LA,"New Orleans, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atascadero,CA,"Atascadero, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuna,ID,"Kuna, ID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Hill,VA,"South Hill, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockford,MI,"Rockford, MI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenner,LA,"Kenner, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklet,GA,"Brooklet, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield,IL,"Springfield, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larimer,PA,"Larimer, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carson,CA,"Carson, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldoboro,ME,"Waldoboro, ME",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jean,NV,"Jean, NV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gainesville,FL,"Gainesville, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Springhill,LA,"Springhill, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fritch,TX,"Fritch, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florissant,MO,"Florissant, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodford,VA,"Woodford, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salinas,CA,"Salinas, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belcourt,ND,"Belcourt, ND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watts,OK,"Watts, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twentynine Palms,CA,"Twentynine Palms, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Elm,TX,"Little Elm, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herndon,VA,"Herndon, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fulton,KY,"Fulton, KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sharpsburg,GA,"Sharpsburg, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,NY,"Jamaica, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laie,HI,"Laie, HI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Onamia,MN,"Onamia, MN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ocala,FL,"Ocala, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearisburg,VA,"Pearisburg, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,NJ,"Camden, NJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin,MN,"Austin, MN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,TN,"Reagan, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Independence,MO,"Independence, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fairland,OK,"Fairland, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elkridge,MD,"Elkridge, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deerfield,IL,"Deerfield, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sharon,PA,"Sharon, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sewanee,TN,"Sewanee, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lancaster,KY,"Lancaster, KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,IN,"English, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gilmer,TX,"Gilmer, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Villa Park,IL,"Villa Park, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kennesaw,GA,"Kennesaw, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allen,TX,"Allen, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juniata,PA,"Juniata, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loxahatchee,FL,"Loxahatchee, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mankato,MN,"Mankato, MN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chestertown,MD,"Chestertown, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FL,", FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spring Hill,TN,"Spring Hill, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Riverside,IL,"North Riverside, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Grange,KY,"La Grange, KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grass Valley,CA,"Grass Valley, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TX,", TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desha,AR,"Desha, AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middleburg,FL,"Middleburg, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palm Harbor,FL,"Palm Harbor, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trona,CA,"Trona, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Monte,CA,"El Monte, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capitol Heights,MD,"Capitol Heights, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coalinga,CA,"Coalinga, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ponca City,OK,"Ponca City, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayetteville,AR,"Fayetteville, AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burns Flat,OK,"Burns Flat, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saraland,AL,"Saraland, AL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,IN,"Knox, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharr,TX,"Pharr, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brawley,CA,"Brawley, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Granite Falls,NC,"Granite Falls, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ridgefield,WA,"Ridgefield, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Los Angeles,CA,"East Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arlington,TN,"Arlington, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dallas,OR,"Dallas, OR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hacienda Heights,CA,"Hacienda Heights, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Badin,NC,"Badin, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hampton,GA,"Hampton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palm Bay,FL,"Palm Bay, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Culloden,GA,"Culloden, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medicine Lodge,KS,"Medicine Lodge, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
York,NE,"York, NE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bullhead City,AZ,"Bullhead City, AZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fairmont,WV,"Fairmont, WV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumter,SC,"Sumter, SC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenwood,IN,"Greenwood, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leland,NC,"Leland, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Easton,PA,"Easton, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keaau,HI,"Keaau, HI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madisonville,TN,"Madisonville, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avella,PA,"Avella, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highland Park,MI,"Highland Park, MI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sioux City,IA,"Sioux City, IA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutchinson,KS,"Hutchinson, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange City,FL,"Orange City, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fruitland Park,FL,"Fruitland Park, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Fork,UT,"American Fork, UT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hudson,OH,"Hudson, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metairie,LA,"Metairie, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon,FL,"Brandon, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuscumbia,AL,"Tuscumbia, AL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simpsonville,KY,"Simpsonville, KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benton,AR,"Benton, AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dover,AR,"Dover, AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manchester,PA,"Manchester, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avon,IN,"Avon, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iva,SC,"Iva, SC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lynn,MA,"Lynn, MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Friendswood,TX,"Friendswood, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cahokia,IL,"Cahokia, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naples,ME,"Naples, ME",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackson,TN,"Jackson, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carmichael,CA,"Carmichael, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holland,MI,"Holland, MI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shenandoah,TX,"Shenandoah, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baytown,TX,"Baytown, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Mirada,CA,"La Mirada, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoquiam,WA,"Hoquiam, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watsonville,CA,"Watsonville, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chickasha,OK,"Chickasha, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ludowici,GA,"Ludowici, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Port St. Lucie,FL,"Port St. Lucie, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Walton Beach,FL,"Fort Walton Beach, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pauls Valley,OK,"Pauls Valley, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temecula,CA,"Temecula, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,TX,"Webster, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bloomsburg,PA,"Bloomsburg, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sahuarita,AZ,"Sahuarita, AZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO,", CO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuquay-Varina,NC,"Fuquay-Varina, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Angelo,TX,"San Angelo, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plainville,KS,"Plainville, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashtabula,OH,"Ashtabula, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leesburg,NJ,"Leesburg, NJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beech Island,SC,"Beech Island, SC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hensley,WV,"Hensley, WV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgantown,KY,"Morgantown, KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beaver,WA,"Beaver, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gladewater,TX,"Gladewater, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clendenin,WV,"Clendenin, WV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okemah,OK,"Okemah, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palm Springs,CA,"Palm Springs, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loganville,GA,"Loganville, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chambersburg,PA,"Chambersburg, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brookville,OH,"Brookville, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatsworth,CA,"Chatsworth, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torrence,CA,"Torrence, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boston,MA,"Boston, MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butler,OK,"Butler, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
